author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,,,
@family_cat577,FALSE,Ugzp-0wLB6SHaiDsFXB4AaABAg,Mas gmn?? Sudah??,252,6 months ago,UgxJrYUXHyi6td2rS3F4AaABAg,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@irmasetiani4581,FALSE,Ugzzn_gz8NduGDRKOwV4AaABAg,Saya juga ga dpt nih,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@irmasetiani4581,FALSE,UgyZJBJJse0wRYTIKVh4AaABAg,Salah huruf kali.sesuai in bang.,6 months ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@suprihatinsuprihatin313,FALSE,UgzO8kSNQwSBf7JeJGp4AaABAg,Gk semua lampu merah ada kamera etle bang 😂😂,https://www.youtube.com/watch?v=XhHkCJeORaA,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@HardyAr,FALSE,Ugxe4bgr5PjYnjLvZxR4AaABAg,Tergantung jam bang klo polisi lagi aktif atau kerja di bagian etle nye kemungkinan kena,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@alifhamariyatulqibtiyah1663,FALSE,Ugz6-Fh6yEx3qmTbokN4AaABAg,https://www.youtube.com/watch?v=dUDZPECoNqo,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,reply,,,
@ameliagomes4862,FALSE,Ugwj5RpYAgKWCndF-pR4AaABAg," @simeonetse9006  tiap hari lewat slipi bg, kdng apalagi kalau lg macet, suka lewat jalur busway",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
"Nahh kebanyak dari helem deler warnanya item😁""",FALSE,UgzUmTLxJvrpowmI0cJ4AaABAg,Kalau udh cek data tidak di temukan berati masih aman...Karana etle itu cuma di jam sibuk saja seperti pagi Hari menjelang org berangkat kerja tp kalau sore hari Jarang kena,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@kaksyafiqchannel2753,FALSE,UgxXkdGtEJVwW9pDPjV4AaABAg," @simeonetse9006  gk mungkin bg, ane tiap hari lewat slipi terus, dari patung pancoran sampai ke arah rs harapan kita, itu e tle bnyk bngt",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@Rendraled,FALSE,UgzmIaBQbLNdDaOKYqB4AaABAg,Om pas saya isi kok gada dapet 2email gitu yaa?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
"Tolong itu untuk aparat berpikir lag bagaimana mensejahterakan warganya tanpa menyulitkan mereka. Jangan sampai wilayah kota lain malah jadi tempat singgahan warga luar kota untuk mencari pekerjaan.""",FALSE,Ugy06kXzwOpOtUmxpc54AaABAg,Iya om,620,0,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@herrysetiawan6379,FALSE,UgzIF76MC1Fy0HOY2nV4AaABAg,https://www.youtube.com/watch?v=XhHkCJeORaA,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@abdulcholik8024,TRUE,UgysyaN58ONWq6rAEPF4AaABAg,di STNK baca lagi pas di webnya oba,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@cakarmacan2801,FALSE,UgyFtUK_JS3p1hGlGDd4AaABAg,Kurang tau om 🙏,1 year ago,FALSE,Ugwgxepla4VoEcnaO0l4AaABAg,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@almeerafunalmeera1029,FALSE,UgwBRrzrNHA0CMJC-Bl4AaABAg,Mau nanya bang emng kalo kena etle dia kalo bayar pajak gabisa ya klo etle nya blom dibyr,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
buat aman dlu negara,FALSE,UgzXVYi5aW_PuN8fONd4AaABAg,Trima kasih telah membantu orang awam seperti saya .semoga panjang umur kak,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
dr tindakn kriminal dn korupsi,FALSE,Ugww78YcwVsPrDyI3c94AaABAg,Untuk sisa uang y bisa diwakilkan ga pas pengambilan ya bang,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
"itu mh nyari2 kesalahan...""",FALSE,Ugz4aQKKVK60u1iSi3R4AaABAg,Kalau sudah konfirmasi berapa lama nunggu balasan?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@udinbae2071,FALSE,FALSE,"Terus kalo motor stnk belom ganti nama gimana bang,sama konfirmasinya,bingung saya",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@ZaenalArifin-nb4fv,FALSE,UgzaMFadzzr9X0udn9d4AaABAg,Kalo kena tilang gak dapet surat tuh gimana yah mas?apa nanti bayar tilang sekalian bayar pajak di samsat bisa gak mas🙏,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
"Tapi gimana dengan begal yang berkeliaran terpantau apa gak tuh😅""",FALSE,Ugy8KRHrOu1DaTACvEx4AaABAg.AHu9-81szGyAJFsOEMa4bi,Cara menyysah rakyat 😊,620,FALSE,UgwWuptF3BUzL93lljR4AaABAg,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@bakoelvideo7080,FALSE,Ugy8KRHrOu1DaTACvEx4AaABAg.AHu9-81szGyAJFsP_aS6vW,Izin bertanya bang.. Untuk email atau SMS diterimanya kapan ya..,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,reply,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@aguss6485,FALSE,UgwAvJ5fyaho4F1IVBp4AaABAg.AH5625-fOVHAHLRp39RGuA,Ijin tanya kak.,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,Cara bayar tilang elektronik #tilangelektronik #tilangetle,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@jutoromalau4943,FALSE,UgwAvJ5fyaho4F1IVBp4AaABAg.AH5625-fOVHAHU8yRX8PpZ,https://www.youtube.com/watch?v=lEWwrz8qPgY,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@syifanuraini4534,FALSE,UgwAvJ5fyaho4F1IVBp4AaABAg.AH5625-fOVHAHXLt5_eXqR,"Udah byr lewat briva pas di gaspekum tebet/pancoran. Ehh dpt sms cuma info tata cara pembayaran aja. Trs cek di etilang kejaksaan, data tidak di temukan. Jadi mesti gimana ya.",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@petanisolondomo4390,FALSE,FALSE,Bang kalau pas ambil uang sisa titipan .. pas di telller muncul notif bel terotorisasi itu gimana ?,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@kamalsatari662,FALSE,UgwAvJ5fyaho4F1IVBp4AaABAg.AH5625-fOVHAHZ4xZPG6KJ,"Bang mau tanya saya sudah bayar denda nyadi kantor dan tidak ikut sidang, kata polisinya kembaliannya saat sidang cara ngambilnya gimana ya sedangkan kertas yg kemaren ada foto kena pelanganya hilang mohon bantuan",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@dhanieka1995,FALSE,UgwAvJ5fyaho4F1IVBp4AaABAg.AH5625-fOVHAI1YGQbnARK,Makasih om info nya sangat kumplit🫡,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,reply,,,
@idabagusmadeswarbawa6286,coba iseng2 buka karena mau bayar pajak STNK motor.,UgwAvJ5fyaho4F1IVBp4AaABAg.AH5625-fOVHAI2fDLKoA6R,Mohon maaf mau nanya kalok kena tilang elektronik trus ngga ada SIM gmna caranya bang?,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,3 years ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@hendyramadhani7767,115,UgyzjRxI_8LZm2SK5mh4AaABAg.ABAZlTU0dl1ABA_BY-bDkF,"Pak, mau tanya. di website etilang kejaksaan, no registrasi tilang baru bisa dibuka setelah hari sidang sudah lewat ya? saya mau cek di website tsb tidak ada. jadwal sidang tgl. 7 juli nanti.",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@gajaliahmad3936,FALSE,UgxqLi5oOx06zSPW2qh4AaABAg.AGqPoWhMlAkAGqh2KmcXI_,"Bang, apakah setelah bayar nantinya ikut sidang juga apa gmna?",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@mahasiswa98bems,FALSE,FALSE,Bermanfaat kesaksian nya Tks,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@rudifebriyanto-j8b,FALSE,UgzNvmWfgbZBiG9xNz94AaABAg.AH4blNd1Nx0AH4zP0o1n1L,Bang saya udh bayar tilang lewat m-banking BCA ke briva tapi blm ada email masuk berhasil pembayaran,252,0,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),2,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@dickyalamsyahtino9508,115,Ugzp-0wLB6SHaiDsFXB4AaABAg.AGmUwe8-RjDAGn5p9euPWr,Melanggar bahu jalan di kenakan brp denda aslinya,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,2,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@hendikurniawan2647,FALSE,UgwtxUuFPvKn0v5fEjN4AaABAg,"Bang, saya di tilang ettle, tapi saya gak nerima surat tilang nya kerumah, itu gimana bang?",252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@MediaFlash-n5n,FALSE,UgykMNcXRgrCuWN94YN4AaABAg,"Mohon pencerahannya bang, aman ngga kalau ngga bayar titipan. Tapi tetep bayar setelah muncul nominal denda diwaktu sidang?",1 year ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
Ckckck gmna ceritanya ni,FALSE,UgxD6SjrVhaqQTxrA4V4AaABAg,​ @aliffikriofficial1451 Nah... Pertanyaan saya juga nih. Aman ngga ya kl bayarnya nunggu hasil sidang ? Trus nominalnya bisa tau lewat online ngga ?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,8 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
"Kalau denda maksimal 3jutaan""",FALSE,UgzXhLkv3xxxQL30go14AaABAg,Iya kaga jelas ya. Padahal etle ..bodoh bener,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,8 months ago,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@thonothonobikers337,FALSE,UgxSCjuB-rVytLKjBf54AaABAg,Berarti aman,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,8 months ago,6,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@Blueberry12353,FALSE,UgxMGtMJRaQ3HBLLrHV4AaABAg,Di etilang kejaksaan biasanya baru muncul lewat seminggu setelah tanggal sidang. Cek terbayar atau belum nya kalau ngga salah di https://etle-pmj.info/id/check-data . Coba tes aj,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@hasballah44444,FALSE,UgyD_QlBU9lvQXMPt7l4AaABAg,berarti aman,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@doelhamid85,FALSE,Ugy49k3j956if3_K4fl4AaABAg,Bang kalau cek data trus muncul keterangan lokasi waktu pelanggaran tipe pelanggaran setatus dan detil tapi di bawahnya ga ada muncul rincian kejadiannya.di ulang ulang tetap bekitu,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@ekosetiawan8816,FALSE,Ugzv-ty1_kz2r-hRPeN4AaABAg,Maaf tolong bantu perjelas👃,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,Cara bayar tilang elektronik #tilangelektronik #tilangetle,6,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@ShofaHilwani,FALSE,FALSE,Kena tilang itu om​ @rachmatgobelan ,252,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,7 months ago,6,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@emanuelfery1393,FALSE,UgwRxEXaUzjipK0zudt4AaABAg, @Setiawanbe98 iya bang kalau benar itu kena tilang tapi ko ngga ada data lengkap kejadiannya,620,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,7 months ago,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@adryanaldiyanno1718,FALSE,Ugzba35Z-7nqNgGbfWl4AaABAg,Nomor reperensi juga ngga ada,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,7 months ago,1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@NoName-ii1hi,FALSE,UgzQLJ6x2kYAmMLhNSx4AaABAg,Maaf ya bang ngrepotin karna banyak yng ga paham👃,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,2,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@ozieelsharaawy282,FALSE,UgwVghQkWdJu8gW6LL14AaABAg,"Nah ini gw juga, tp di tabelnya blank doang​ @rachmatgobelan ",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@hry_36lndfamily82,FALSE,Ugz31xgJjcGJMIQ3gq54AaABAg,Sama bangett nih saya juga gini,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),1,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@raka4149,FALSE,UgwGyEsCr2Egtfl8eqV4AaABAg,​ @ZikyTM seriusannn bng klo data tdk dtemukan aman?,620,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@wendimotolover,FALSE,Ugwv3Zm9RlhvA6PtBe14AaABAg,Pas tanggal sidangnya dAtang n bayar sekalian om...,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,comment,reply,,,
@LiamPark_,FALSE,Ugyc3pBINGytkIToaPt4AaABAg,"busway yak?😅 sama nih,di blanko etle h-4 harus bayar.apa tester bayar pas tanggal sidang nya aja yak?",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),reply,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@rafffssss9366,FALSE,UgzdJx2VIhA_8lCW2g54AaABAg,"Waduw kurang paham, tellernya mungkin yang harusnya menjelaskan kali yak.",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@_fahrulardani5578,FALSE,UgwF2e6Wl4CIfKv2L3h4AaABAg, @Markus-x4h  mahal juga ya om 😁,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@rafffssss9366,FALSE,UgxH1OdwsMgA_yNPn994AaABAg,"bisa cek di https://tilang.kejaksaan.go.id, masukkan nomor berkas tilang. Harusnya nomor berkas tilang juga masuk ke email/hp.",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@izalputra860,FALSE,UgzO8kSNQwSBf7JeJGp4AaABAg.AGitzhEb8fSAGmTVjOQU0B,Kalau beneran Kena tilang etle Seharus nya ada detail Lokasi dmna kita melanggar dan ada kode referensi nya Kalau cuma ada ada pelanggaran tp ga ada detail Lokasi atau referensi nya ga ada Fikxs itu Etle nya lagi demam JD asal jepret aja...😂,620,https://www.youtube.com/watch?v=XhHkCJeORaA,https://www.youtube.com/watch?v=XhHkCJeORaA,10 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@AkbarPutera-tl9rz,FALSE,UgzO8kSNQwSBf7JeJGp4AaABAg.AGitzhEb8fSAHMlCTrq_-o,Sama bng gimana nih ​ @rachmatgobelan ,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@kknuniversitasnarotama-moj1530,FALSE,UgzO8kSNQwSBf7JeJGp4AaABAg.AGitzhEb8fSAHOGp7Qt_Az,Gua pernh iseng2 cek muncul bang gua kena tilang disitu ada foto lokasi tapi difoto bkn motor gua beda merek gua yamaha difoto honda cuma plat no gua aja di duplikat,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,10 months ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@Kohintextile,620,UgwQyk_S0yvtRpDeBOd4AaABAg.AH4K5MFJ-fNAH4KW3D0ofu,https://www.youtube.com/watch?v=dUDZPECoNqo,FALSE,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,0,reply,,,
@krwsurya1239,FALSE,UgwRxEXaUzjipK0zudt4AaABAg.9todJ2vf8IQ9twfXQFrBL4,"​ @rachmatgobelan  sama bang,",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@marischanainggolan9382,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH2F9Aa5zQm,FALSE,620,TRUE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@STREAMER2929,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH2y2RHF14N," @IkbalFauzi-c6k  agak ribet harus ke bank BRI dlu,,, jadi usahakan tidak usah pake dana titipan",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@wendimotolover,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH2yD48n66Q, @donybendol9708  dendanya nnti lebih banyak,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@wendimotolover,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH4KMN5tdLS,https://www.youtube.com/watch?v=XhHkCJeORaA,620,0,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago (edited),0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@deniwirawan4066,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH4bEGv75xo,"​ @wendimotolover itu gpp ya pake data keluarga yg punya sim? Soalnya yg punya sim cowok, yg di foto etle cewek",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,"Pengalaman Kena Tilang Elektronik, Bayar Maksimal, Ambil Sisa Cukup ke BRI (baca deskripsi)",reply,,,
@tedhy-s4482,115,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH4bZQBp_sc," @PurnomoHadi-m7g  silahkan, bisa tulis di kolom komentar",620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@andisnurali3025,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAH4pu80evTy," @slamet-bojez6914  iya om, agak ribet, kalau gak diurus sisanya juga nnti uangnya masuk ke negara 😁",1 year ago,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@wendimotolover,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAHKJdGVY3Bk,​ @wendimotolover tolong balas om. Sy sidang 14 maret ini ..yg dimaskud om byrnya stl sidang aja yah jd ng titip dana? Apabila iya kl om byr toped nah byr topednya pk kode apa dan dpt dr mana?,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@HelmiJohan-xe6xc,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAHXkhCpwOkN,@anthonyl9257  tanggal 14 besok datang ke tempat sidang sesuai balasannya,252,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
@wendimotolover,FALSE,UgwTAX0zi6D9iMeRRnd4AaABAg.AH2BZxiHINNAHmEgKOFb67,https://www.youtube.com/watch?v=XhHkCJeORaA,620,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA,1 year ago,0,Ugzbib9oClEK26Y08qF4AaABAg,Cara bayar tilang elektronik #tilangelektronik #tilangetle,reply,,,
