author,authorIsChannelOwner,comment
@simpelchannelsc4842,FALSE,Bg boleh minta nomernya engak nomer WA pengen tanya tetang elte
@muhammadfaizal8558,FALSE, @AkbarPutera-tl9rz  waduh.. Trus smpe skrg gk bisa perpanjangan pajak bang
dinegara MAJU  rakyat bebas pajak..,FALSE,"Bang saya juga kena, Tapi Saya nggak ada No.Registrasi banko E tilang, itu dapat dr mana... Terima kasih"
SEHARUSNYA,FALSE,"Jika Temen2 membutuhkan bantuan untuk mengurus permasalahan kendaraan terkait SAMSAT di area Jakarta, Bisa tanya2 Via WA menghubungi kontak berikut:"
1. Polisi diperbanyak agar menjaga tiap perempatan dan pos pos polisi.. Ini malah kebanyakan kosong,FALSE,https://www.youtube.com/watch?v=dUDZPECoNqo
2. Pelanggaran lalulintas dan disiplin pengendara bisa ditekan jika POLANTAS ada berjaga. Bukan ngumpet.. Terus jebak orang. Ujung ujungnya DUIT TILANG..,FALSE,Gue cek 2 website resmi berbeda data tidak ditemukan alhamdulillah😊
ya sudahlah INILAH NEGARA HARAM JADAH...,FALSE,gak jelas lo bro..
setiap peraturan hanya dibuat untuk merampok rakyatnya ..,FALSE,"webnya asli yg mana yak? kok keliatan web murahan semua, ini level negara loh, soalnya klo palsu ngeri coy data kita keisi bjir"
Bukan pendekatan humanis dan persuasif..   Tapi sekedar menindak dan CARI UANG TILANG...,FALSE,"no reperensi kalo gk salah udah kena tilang elektronik, lalu dapet surat ke rumah, nah ada no reperensi nya"
"dan APAKAH hal begini bisa menekan pelanggaran LALU LINTAS.. ?? Malah semakin banyak""",FALSE,Bang ini sdh saya masuk web  etle-pmj.id pas diklik cek data kenapa copyright tertulis Ditlantas Polda Jawa Timur ya
@herigabul9394,TRUE,"Kalo bikin video minimal pelajari dululah. ini mah bukan tutorial, tapi bikin video asal jadi."
@andydgombloh2394,TRUE,"Ko sy cek di web etle pmj data tidak ditemukan yaa, tp pas iseng cek aplkasi ranmor nopol blokir etle info bng"
@sheklipit2995,FALSE,Kode referensi utk pembayaran pas kena etle nya
@ucoxto5196,FALSE,"Bang saya udah konfirmasi via web, tapi belum dapet no referensi. Gimana bang selanjutnya ini?"
@sumardimardi567,FALSE,"Saya keluar bg datanya,tpi kosong.cuma ada head tab aja.gk ada pelanggaranya"
@rohayofficial5144,TRUE,UNTUK PEMOTOR DI WILAYAH DKI JAKARTA DAN SEKITARNYA. TARIF ETLE SETELAH LEWAT TANGGAL SIDANG.
@garya.r618,FALSE,https://www.youtube.com/watch?v=dUDZPECoNqo
@imamsiswoyo5799,TRUE,Bang untuk wilayah sumsel gimana
@kakendungcover4415,FALSE,"Bang mau tanya,,"
@maisuryusuf2222,FALSE,Kalo denda cctv tilang. Lawan arah tanpa helm berapa dendanya?
@asepsuryana6897,FALSE,"Keterangannya masih ambigu, Data tidak ditemukan ini data kendaraannya ga valid, apa data pelanggarannya ga ada"
@jaysgorden.official,TRUE,"Bang , aku coba masa di aku gak kaya abang ada tulisan nomer plat dan nomer lainnya . Malahan di aku tulisannya tidak semua 😢"
@wiljoywiljoy6995,FALSE,Ada dua situs etle yaitu etle pmj id dan situs konfirmasi erle polri go id .... yang bener yg mana ???
@endrosusilo4293,FALSE,mau tanya sebenernya situsnya etle pmj atau etle korlantas ?
@abdousria4216,FALSE,ada link cara sanggah ga yah ? karena pelanggaran etle saya ga valid
@alexsborzu9503,FALSE,​ @tedhy-s4482 250 kak
@zanqilla3050,620, @dhanieka1995  untuk sidang jadwal ny di info ny lewat apa yaa kk.. Saya udh konfirmasi etilang syaa. Tp blm ada info untuk sidang nya
@suparjo2133,FALSE,"ka nanya cara bayar sidangya gimana.apa bayarnya nantin pas setelah sidang,trus dapet kode nya seperti apa buat byar ke kejaksaanya"
@juliartojoedi8016,FALSE,@Muhlisin-s8y  nahh itu lg pd nanyain bang. Cuma blm di respon.. Heheheh
@OZAI0622,"om²ku🙏🙏""",Kalo ga konfirmasi apakah tetep dapet surat dan tanggal sidang?
@bowohartono4394,FALSE,​ @imanfahlevi2907 gak dpt bang..harus konfirmasi dulu di lt 1 pojok kanan loket Etle(klo di polda)
"Indonesia sampai detik ini blm bisa memerdekakan rakyatnya...""",FALSE,Bang misal udah konfirmasi lewat etle pmj itu nanti kita dapet wa buat jadwal sidang bayar online apa gimana ? ​ @wendimotolover 
@suyamto3807,FALSE,Kode yang kita mau bayar lewat tokped berupa kode yang mana ya bang? Kode briva kah
"bingung seng ku moco😏😏""",FALSE,​ @wendimotolover lewat kode berupa yang mana ya
@bayoeblayboy,FALSE,"Bang dhaniaeka, itu kalo lewat Tokopedia pake kode Briva sama bayar lewat ""penerima negara"" atau e Samsat? Mohon di jawab bang"
@sukocodewo7927,TRUE,"Tadi cek di web kena tilang,tapi gak dikirimi surat tilang,itu gmn ya"
@sennabasthian8603,FALSE," @adikurniawan2533  ke etle pmj konfirmasi ikuti step by step nya nanti dapet pesan berupa pembayaran Briva pokoknya konfirmasi dulu aja kalo emang beneram melanggar, kalo gak ngerasa melanggar klik sanggah"
@oz.cnr41,TRUE,​ @wendimotolover bayar di tokped nya pakai kode yg mana mas?
kalau teknologi masih prematur jangan dulu di pake lah,FALSE,"Ijin bang @wendimotolover, saya kena etle tgl 8 kmudian saya konfirmasi di web pda tgl 11, batas konfirmasinya tgl 16, tp smp sekarang tgl 20 blm ada balesan, saya cek di webnya mlh kode referensi tidak ada"
"kebetulan saya jalan kaki sehari hari jadi aman .""",FALSE,​ @mirzabah1 jadi gimana ka bayarnya kalau ga ke kejaksaan? dapat nomor virtual account lagi buat bayar denda fix nya?
@baguspantau,FALSE,Klo lwat tokped di menu apa bang
@samuelagata4077,TRUE,​ @wendimotolover  ge ketemu om cara bayar di tokped dikolom komentar
@samuelagata4077,FALSE,H
@ijalpengadilan7201,FALSE,Trus gmn ka bisa perpanjang nya
Susah juga klw ibu2 ke pasar belanja yg berkendaraan motor pakai sepatu semua kyk mau konser .,FALSE,Intinya gini misal udah keluar lewat pesan atau email suruh bayar pake briva didiemin dulu di situ akan tertera tanggal sidang misal sidang 26 April 2024
Klw bapak 2 yg berkendaraan mau solat Jumat atau solat biasa pakai sepatu . Bnyak yg ngincar sepatu . Habis dah duit nya beli sepatu .  Sudah lah pakai sendal saja tidak apa2 yg penting bagi pengendara hati2,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA
"pakai sepatu tidak menjamin meminimkan cedera""",FALSE,​ @LiamPark_  nggak kok.. kan dia bayar langsung di kejaksaan.
@slenthem3213,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA
@Sunardi-pu1rg,FALSE,​ @CahNgapak-n2y  jadi diemin dulu nih soalnya bayar ke briva juga 500 rb berat rasanya
@saipulpakwo525,FALSE,"Mas klo udah keluar putusan sehari setelah tanggal sidang, terus saya bayar, apa sudah selesai prosesnya? Ato saya mesti ke pengadilan ato kejaksaan?"
@lintasulubelu4615,FALSE,"@fajeofc5760  iya saya mau nyoba sesuai video ,udah di kirim soalnya lewat pesan nah nanti di tanggal 5 & 10 tanggal waktu sidang ,saya mau lewatin ,wlpn jujur masih bingung ,karna berat lah TF 2 kali ketilang jadi 1 juta wlpn nanti kena antara 61 ribu -"
@picture8444,FALSE, @ayahnafi5987  cek ke etilang kalo tidak dintemukan ya berhasil
@didikkempot8283,FALSE,​ @wendimotolover ane dah dilewatin dari tgl sidang sdh keluar nominal dendanya apakah 150 ribu klw dibayar di bank bri apakah sama 150 atau harus titipan 500?
@susilosilo6311,FALSE,​ @wendimotolover itu ada pilihan prmbayaran nya ya kak?
@muhronika759,TRUE,​ @ridwankurniadi28 Kaka nunggu brpa hri Bru dpt sms nya aku udh 4 hri blm dpt jga
@syakiragyna6582,FALSE,Bang gua kema bulan januari tapi ampe sekarang belom dpt surat tikang nya gimana ya ?🙏
"Cari saja  kesalahan para koruptor walaupun 1 rupiah""",FALSE,"Wah sama bang, saya di Ciputra buka, tapi agak aneh kena e tilang 2023 kena pas bayar pajak 2024 ngga di kasih ya"
@HardyAr,FALSE,terimakasih atas informasinya.
@anwaribrahim988,FALSE,Dapat balasan ya dimana kok aq ga dapat balasan cuma status di konfirmasi aja
@wiwitnofia988,TRUE,ijin tanya ..ko nomor pembayaran nya atau kode nya tidak di temukan terus yang di toko pedia juga
@ichaz-u2x,115, @ZikyTM  assalamualaikum pak.
@gajaliimay4464,FALSE,FALSE
@Yanis00455,FALSE," @MediaFlash-n5n  saran saya gak usah bayar pake briva om, mending bayar di kantor kejaksaan aja lebih murah gak pake dana titipan"
@adiadi9033,FALSE,Cara ya gimana ka bayar ya
@imam_dasuki,FALSE,https://www.youtube.com/watch?v=XhHkCJeORaA
@sqnldr4222,FALSE,Trimakasih kak infonya​ @wendimotolover 
Biar reward dan punishment nya seimbang,FALSE,Konfirmasi dulu surat tilangnya nnti ada balasan jadwal tanggal sidangnya​ @hendyramadhani7767 
@antonkurniawan9709,FALSE,"​ @MediaFlash-n5n sama2, semoga bermanfaat"
@Setiawangithu,FALSE,Di saya kok kosongan yaa.
@ZulFikar-el7vx,FALSE,"Sama ka aku jga blm dpt nih SMS nya, takut kena denda nnti nya"
@cyber7105,FALSE,"Solusinya cuma dateng ke samsat, karena banyak yang gitu"
"Mantap sekali ??""",FALSE,"Kalo Jaktim Samsat Kebon nanas, atau buka blokir tempat lain bang? ​ @ZikyTM "
@wiradharma7926,115,Sama kaya punya saya kasusny
@mardiansyah214,FALSE, @doelhamid85  harus konfirmasi dlu pak
@anaklangit439,FALSE,Sama gue juga terus apa hasil nyaa ?? Kita tidak melanggar kan
@overproudcountry418,FALSE,sama saya punya juga gitu.
@irmasetiani4581,FALSE,https://www.youtube.com/watch?v=dUDZPECoNqo
@saprenkdc3602,FALSE,Sama punya ku jg gtu knpa ya
@misnoqori787,FALSE,https://www.youtube.com/watch?v=dUDZPECoNqo
@lisdriyanto4288,FALSE,Sama punya saya juga
@tahubulat5761,FALSE,Klo Uda bayar briva gak usah ke kejaksaan. Setelah tanggal sidang ke bank BRI buat ambil uang sisanya
@radityakenzho5544,FALSE,​ @wendimotolover  Ke BRI musti bawa apa aja ?
@andreanwong670,FALSE,@thisisg9146  caranya Unduh Surat Pengantar:
@Endo-Markoep,FALSE,dan jumlah titipan sudah sesuai. 
@muhammadwinaja9841,FALSE,FALSE
@wkkland4672,FALSE, @ekosetiawan8816  kalo bayar ke briva gak pake ke kejaksaan tinggal ambil sisa uang titipan di bank BRI setelah tanggal sidang. Caranya ada di komen saya bagian bawah
@tukang41,FALSE,"Di flyover gak ada, pas turun flyover foto abang ganteng pasti tercantum 🙏🤣"
@kenalin9229,FALSE,Di playover Pesing blm ada yg Bahaya Itu di bawah ada ada Mobil polisi dia moto kendaraan Yg melanggar contoh nya biasanya di playover kokas ujung jln ada Mobil PJR stenbay dengan kamera tersembunyi.....waspadalah kalau perlu tutup satu Angka pake daun kering biar ga kena😅
@alexis_maguire,FALSE,"Numpang tanya bang itu setelah konfirmasi di web ETLE kan disuruh mengunduh lembar konfirmasinya nah abis itu berapa lama terima 2 email (terkait konfirm dan tagihan tilang) soalnya saya sdh konfirmasi via web kok blom dapat 2 email itu ya ?, takut lupa gak keurus nanti bikin repot di kemudian hari."
@TWINSTARSHIDO,FALSE,Cara ambil uanf titipan wajib ikut sidang ga ya??
@netizenbabi8673,FALSE,mas ini ikut sidang dulu ga ?
@joeyanawibowo9583,FALSE,Jam berapa untuk buka web kejaksaan?jam 7 pagi pas hari H sidang tapi tidak ditemukan di pencarian web kejaksaan
@99chanel68,FALSE,"Bang, kalo bayarnya pas hari H sidang biar dimaksudkan dapet denda minimal, bisa gk ya?"
@restieka4608,FALSE,"Bang. Gue udah konformasi tapi belom dapet sms/email dri pihak kepolisiannya, itu etle gue taunya pas mau bayar pajak njir. Jadi solusinya gmna?"
@sedangaktive9899,FALSE,"Mau tanya ni. Klo utk membuka stnk yg terkena blokir karena Etle untuk perpanjang pajak kendaraan gmn bang. Namun STNK sama yg terkena Etle berbeda, kebetulan"
@ekop1255,FALSE,mau tanya kena tilang dan saya udh bayar via teler bank 500rb tgl 30 april 2025 tpi kenapa saya belum nerima notif sms dan gmail ya pda saat slsai ombayaran etilang tgl 30 april 2025 dan Saya sidang tgl 9 mei 2025.yg saya mau tanya itu  Sbnarnya muncul emailnya dan sms slsai sidang apa sblm sidang od saat pmbayaran mohon info guys
@kangahmadofficial3934,FALSE,Bang ini sm sekali gk dtg ke kejaksaan atau samsat?
@familycaur,FALSE,Nanya min saya sudah tapi tidak ada tanggal sidangnye itu gmne iyaa
@bayunugroho297,FALSE,"Misi Mas Mau Nanya, itu kan Ada tanggal sidang ya,,, kalau kita tidak Ikut sidang Apakah Tetap membayar Denda Maximal atau tidak maximal nanti tetap ada sisa Mas.??"
@berillyclunju3685,FALSE,Satpas penerbit di isi polda metro jaya ya bang
@HardyAr,FALSE,"Tanya bang, waktu sidang apa harus datang untuk dapat bukti sidangnya?"
Cmn belum di input/registrasi,",620""",tidak ikut sidang ya ?
@muthmainnahmuti1179,FALSE,Jadi mas nya dateng ga pas sidang? Kalau ga dateng sidang apa kena denda maksimum?
@HardyAr,620,Bang mau tanya..data ini muncul setelah tanggal sidang ya bang...td kang abang sidang 26 nov ngecek 6 des ya bang..kalo sebelum tanggal sidang apakah mucul bang di web jaksa agung ?? Makasih
@Sandy-ls4mf,FALSE,brapa lama nunggu balasanya om?
@gingerbreadcraft6068,FALSE,Halo bang izin bertanya
"Semangat bapakk😘😘""",FALSE,https://www.youtube.com/watch?v=lEWwrz8qPgY
@mohammadsoleh6505,FALSE,"Bang mau tanya donk, kalo STNK sudah keblokir, itu ngurus nya langsung ke kantor / bisa melalui online iyya"
@dalbodabo7339,FALSE,"Bang kalo misalkan etilang gx di bayar,masalahnya stnk di blokir aja apa ada msalah lain"
@layout4316,FALSE,"Dateng ke tempat atau pake jasa, kalo daerah Jakarta saya ada kontak orang yg bisa ngurus kalo mau nanya2 +62 877-8321-7077"
@ganorganik3582,FALSE,Ke alamat di stnk selama masih belum di balik nama
@r.guntursuprayogi9804,FALSE,Langsung dapet email dalam hitungan menit kok..
@suarairham,FALSE, @fadalishaactivity5224  Sy sampe sekarang blom dapet 2 emailnya gimana ya? Dah coba Di konfirm balik katanya data gak ditemukan terus dicek data di web etle status sudah terkirim dan tertagih.
@negriparapesulap1458,FALSE," @dannytheo1648  wah kok aneh ya.. apa gangguan sistem entahlah, coba cek di folder spam. Karena waktu saya hitungan menit, semacam belanja online, bbrp menit (bahkan detik) lgs masuk email notifnya."
@sartonoadi7871,FALSE," @AquascapeFaddo  di spam pun gak ada sampe  hari ini, padahal alamat email sudah benar"
@didiksuhari5174,FALSE,Kemungkinan gangguan sistem atau apa kurang paham dah sy.. 🙏
@ekwantoekwanto8013,FALSE, @dannytheo1648  saya juga email nya tidak masuk ke saya
"Polisi harus kasih sosialisasi kepd masyarakat pengguna motor di larang pakai helm warna hitam...atau warna lain yg engak kebaca sistem tilang elektronik...kasihan masyarakat jd korban....""","dan nomor WA saya sudah kadaluwarsa karna biasa pakai wifi. Saya harus bagaimana agar bisa ubah nomor HP yg terdaftar dan bisa dapat kode briva nya"""," @dannytheo1648  tanya dong bang, saya juga ga dpet email ny .. jadi harus gmn ya ?"
@majorhonest8745,TRUE,Untuk yang tidak terima email saya kurang paham ada kendala teknis apa. Mungkin bisa cari-cari info di https://etle-pmj.info/
@misnieani6806,FALSE," @AquascapeFaddo beberapa waktu lalu sy coba urus lsg ke pos Gakum Etle di tebet Jakarta, menurut petugasnya Klo dlm kasus sy sedikit beda dari ts ternyata konfirmasi dari etle via sms bukan email dan kebetulan sy masukin nomor hpnya krg1 angka jadi gak keterima smsnya, dan sy disuruh tunggu aja dan cek berkala keputusan sidangnya di web sipp pn jakpus (kebetulan kena tilangnya diwilayah jakpus dan) bener aja -+ 3minggu kemudian keluar keputusan sidangnya dan dpt no reg tilangnya trus pindah masuk ke web etilang kejaksaan masukin no reg tilangnya trus keluar instruksi untuk pembayaran denda tilang."
@R.RandyAfriansyah,620, @dannytheo1648  owh gitu ternyata ya.. Nice info nih.. 👍👍👍
@khoirulaksani,FALSE,"Coba aja masukin datanya salah, respond nya bakalan sama. Jadi antara Data tidak ditemukan karena STNK bodong, data tidak ditemukan karena salah input data atau data tidak ditemukan karena tidak ada pelanggaran. Programmernya rada rada bikin sistemnya"
@yanamulyana2626,TRUE,Di validasi disini kalo status terblokir berarti kena https://youtu.be/MLzBPF_BIHo
@tatankyw4542,TRUE,"Coba masuk ke web ETLE PWJ, nti bs di cek dsana.."
@slowwoles4335,FALSE, @dannytheo1648  apakah sudah mengecek sisa denda yg bisa diambil ?
Kalo cara nya seperrti ini rakyat makin sengsara pak..,FALSE," @d-dn357  gak ada sisa denda tilang karna sy gak perlu bayar denda tertinggi via briva, sy byr sesuai keputusan sidang denda 200rb ( denda 199rb + biaya sidang 1rb)"
"Situ enak di gaji dari uang rakyat..""",TRUE,"Saya juga mengalami nya,tapi saya belum dapat email yg kedua nya,no hp yg saya masukkan juga belum dapat smsm mas,bagaimana ya??"
@mauritcsrinagrar6886,FALSE,https://www.youtube.com/watch?v=lEWwrz8qPgY
Secara garis besar pelanggaran dan tindakan dapat direkam dan menjadi bukti otentik baik pelanggaran yg dilakukan masyarakat ataupun dari oknum aparat itu sendiri.,FALSE," @amatiran2396  tunggu saja sampe dpt email ke 2/ sms, klo gak dpt jg cek secara berkala tunggu keputusannya keluar di web sipp pn sesuai daerah kena tilang dgn cara memasukkan nama pelanggar ato nopol kendaraan yg melanggar, kalau sdh keluar keputusannya catat nomor berkas etilang nya dan pindah ke web etilang kejaksaan nanti akan dpt petunjuknya untuk pembayaran denda etilangnya."
Saya rasa itu adil bagi kita semua,TRUE,Sama aku juga gak dapat email gak dapat sms
@ayangaf,FALSE," @dannytheo1648  terimakasih banyak mas sudah berbagi pengalaman! berarti kalau tidak dapat sms/email, perlu menunggu jadwal sidang terlewat ya? baru keluar putusan dan catat nomor berkas etilang untuk dimasukkan ke web etilang kejaksaan."
@HardyAr,FALSE,"assalamualakum mau tanya saya kena  etilang di sudirman pagi hari sekitar jam 5,16, terkofirmasi saya menggunakan telpon genggam padahal jelas2 saya tidak pernah menggunakan HP, baik menerima atau memanggil di jam tersebut, saya hanya mendengarkan alquran melalui blutut HP, ke speaker mobil.(bukti ada) di foto juga saya hanya terlihat pegang telinga/garuk rambut  dan HP saya yang besar sama sekali tidak terlihat situ, bagaimana cara sanggahnya?? agar di kemudian hari orang2 seperti saya tidak terkena, yang selalu melawati sudirman thamrin, terimakasih sebelumnya suskes admin dan channelnya"
@ayuwardatul8143,115," @maraprasetyo8642  wah ini menarik! Ikut menyimak om. Kalo ada jadwal sidang, seharusnya ada kesempatan kita berargumen di pengadilan ya, kalau hadir ke persidangan sesuai jadwal. Mohon update infonya disini ya om perkembangannya seperti apa 🙏"
@restieka4608,FALSE,252
@Pemersatubang,115," @dannytheo1648  hallo ka sorry mau tanya, saya sama belum menerima email bahkan sms, kka nya akhirnya gmn ya?"
@faiqinaqina7302,FALSE," @deliayustikasari4116  tunggu saja sampe dpt email ke 2/ sms, klo gak dpt jg cek secara berkala dan tunggu keputusannya keluar di web sipp pn sesuai daerah kena tilang dgn cara memasukkan nama pelanggar ato nopol kendaraan yg melanggar, kalau sdh keluar keputusannya catat nomor berkas etilang nya dan pindah ke web etilang kejaksaan nanti akan dpt petunjuknya untuk pembayaran denda etilangnya."
@teknisibuiltup2482,TRUE,Bg mau tnya bg.. biasanya dikrim lwat email atau lwat sms bg?
@faiqinaqina7302,FALSE, @yulisasulastri8677  kak yulisa apakah bisa ngunduh data konfirmasinya?
@teknisibuiltup2482,TRUE, @dannytheo1648  Huaa saya baru dapat dong bang. Dan saya ngisinya lewat UC Browser ga pake chrome.. Waktu ngunduh malah gabisa tiap di klik nyambungnya ke web kosong. Saya coba di goggle chrome data tidak ditemukan huhuhu sampe skrg juga ga ada email dan sms masuk padahal udah bener semua (soalnya saya SS). Apakah langsung ke gakum etle atau nunggu aja yaa? Bang Danny waktu itu bisa ngunduh file data konfirmasinya?
